LS_HE,CD_HE,UC_HE,kegg,over.abundant.health.conf,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD.SRS301865,CD.SRS301866,CD.SRS301867,CD.SRS301868,CD.SRS301869,CD.SRS301870,CD.SRS301871,CD.SRS301872,CD.SRS301873,CD.SRS301874,CD.SRS301875,CD.SRS301876,CD.SRS301877,CD.SRS301878,CD.SRS301879,UC.SRS071964,UC.SRS071970,UC.SRS071978,UC.SRS071981,UC.SRS071982,UC.SRS071988,HE.SRS011061,HE.SRS011084,HE.SRS011134,HE.SRS011239,HE.SRS011271,HE.SRS011302,HE.SRS011405,HE.SRS011452,HE.SRS011529,HE.SRS011586,HE.SRS012273,HE.SRS012902,HE.SRS013158,HE.SRS013215,HE.SRS013687,HE.SRS013951,HE.SRS014235,HE.SRS014923,HE.SRS014979,HE.SRS015065,HE.SRS015217,HE.SRS015578,HE.SRS015663,HE.SRS016018,HE.SRS016095,HE.SRS016335,HE.SRS016495,HE.SRS017103,HE.SRS017433,HE.SRS018427,HE.SRS018656,HE.SRS020328,HE.SRS020869,HE.SRS022713,HE.SRS016585.suspect
4.278208634959954,2.6184927665223348,3.9251933804114842,K00108(choline_dehydrogenase),0.252,3.50880076078759e-05,2.23247579316183e-05,2.5374051059147102e-05,1.7855089668833398e-05,3.4835482664189803e-07,7.397855660975681e-06,0.0,4.21248857386691e-06,1.0919604519519698e-05,0.0,0.0,0.0,0.0,1.70367559484171e-05,1.1383657070054302e-05,9.478665113630359e-07,8.5168095029396e-06,4.41600940018842e-06,0.0,0.0,0.0,3.7314992851779e-07,0.0,0.0,1.30494006162026e-05,0.0,7.444905441255949e-05,1.53664736983567e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78131178198097e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020010210958266398
4.295065543969776,3.6261987407643774,4.510242541743493,K00131(glyceraldehyde-3-phosphate_dehydrogenase_(NADP)),0.222,5.9217055861112e-05,3.20821835555742e-06,7.181330077165441e-06,2.12416421482552e-05,1.93032582869754e-05,1.85617883325184e-05,1.06834992430414e-05,3.8065654666331398e-06,0.0,0.0,2.7215805781140703e-06,7.763041868658639e-06,1.4989277915484302e-05,2.9284529247262897e-05,6.39550748261987e-06,3.0264939573658002e-05,0.0,4.1954503509453104e-05,0.0,0.0,1.16100966170273e-06,5.85019274539302e-06,0.000837883673047734,1.65268010287297e-05,1.48461602417031e-05,0.00010374439509041999,3.36702157727014e-05,0.0,0.0,4.007220578790921e-06,1.11119981315185e-05,1.593116546392e-06,5.85182620646944e-06,4.711249500135759e-06,3.53523722647461e-06,0.0,0.0,0.0,2.46933236592276e-05,0.0,0.0,0.0,0.0,4.05417589647425e-05,0.0,7.700282818684e-06,6.603662249332521e-05,0.0,0.0,0.0,1.51195179750084e-06,0.0,0.0,1.23233333676745e-05,5.976474605132521e-07,3.91062209589416e-06,1.97808385671968e-06,0.0,0.0,5.532809931750439e-05,1.45752760621806e-06,0.0,0.0
4.643269973213223,3.8036523034314156,4.829174695675698,K00132(acetaldehyde_dehydrogenase_(acetylating)),0.156,3.5668561630619606e-05,6.98469967775069e-05,3.47430443657647e-05,8.211904600715649e-05,4.65740295548919e-05,1.56219611042112e-05,4.13843736097619e-05,0.000219325057903303,3.747222503208571e-05,0.0,5.72824153184552e-06,0.0,0.0,6.48429889691043e-05,9.80339936398703e-06,1.14242145990055e-05,0.000197770886852126,0.0,0.0,5.7481268698780295e-05,0.0,0.0,0.0,0.00013006575322098898,6.703217367665611e-05,0.0,3.75883861352801e-05,0.000119879230356039,0.0,0.0,1.89267957246132e-06,0.0,0.0,0.0,0.0,0.0,4.6396209988047706e-07,0.0,2.22464137383453e-05,0.0,0.0,0.0,6.91703422316447e-05,0.0,0.0,4.13976422392026e-06,4.77664269832994e-06,0.0,1.13400050241105e-05,0.0,0.0,0.0,5.42887672128969e-06,1.7514117494889e-06,0.0,7.34082562292646e-06,0.0,0.0,2.9325019349481203e-06,2.0173596177579602e-05,4.51687464596107e-06,0.0,0.0
4.749527324851544,3.2996834884128594,4.3818545055242835,K00140(methylmalonate-semialdehyde_dehydrogenase),0.278,9.97590931164405e-06,8.37399726637859e-05,5.28561931622159e-05,7.75630270412765e-05,0.000445908915096279,4.52071117966867e-05,4.55546515058012e-05,1.54310344796919e-06,0.0,0.0,5.19114975540604e-05,2.86097111906663e-05,4.5509503049230704e-05,5.4902516283646e-05,1.79433236419961e-06,7.0310716938089e-06,0.0,1.3444374814093801e-05,0.0,0.0,0.0,3.99831635671276e-05,2.57399324083387e-05,0.0,0.000126069716904693,7.88805164617079e-05,0.0,1.1609607620937401e-05,0.0,0.0,0.0,0.0,9.02070549252582e-07,0.0,0.0,0.0,1.15467343696975e-05,0.0,1.2685677932536099e-05,0.0,9.873648697339109e-07,0.0,0.0,0.0,9.07472065159851e-06,6.64722269704258e-05,9.29971191766186e-07,0.0,0.0,0.0,7.5663438777774e-07,1.0213794830027999e-05,0.0,8.919262291390159e-07,0.0,3.33884803668979e-06,0.0,0.0,0.0,1.0662881341902902e-05,2.40231614433788e-05,0.0,0.0
5.192427455139662,3.2317339378168977,4.757342979112285,K00163(pyruvate_dehydrogenase_E1_component),0.158,0.000175107602425519,0.000146555106109615,0.000150744906180794,8.84229760495386e-05,0.000127815751331794,4.12241537793849e-05,0.000183519095439192,2.66879159223623e-05,1.34050286891969e-05,0.0,1.53432170526199e-06,0.0,0.0,0.00011268537152036899,1.2823871523156e-06,1.00789171283934e-05,0.0,2.26207070297613e-05,9.870207001620649e-07,0.0,1.3327163306772901e-05,0.000102411265528156,2.2708867315412198e-05,6.59626551795586e-05,0.0,0.0,0.000437124824585095,9.226464900838051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5383925954526905e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1772060316384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116639682087989
4.478236554936679,4.770376830515728,4.214609394537639,K00324(NAD(P)_transhydrogenase_subunit_alpha),0.032,4.60881297423925e-05,2.33312910872868e-05,2.8300779840512895e-05,1.8191354455705604e-05,4.60208847698085e-05,8.897440344758659e-06,3.1750706897475606e-05,8.36521427600108e-05,5.30648254205779e-05,2.6237884556826e-05,0.00042502010262196097,0.000363287668990928,0.000148073221483151,1.3596169283968e-05,0.00011964776956773,6.59414110737135e-07,2.4176249799538897e-05,1.55551935158834e-05,8.00210203006189e-05,5.95011366857155e-06,0.000135391237929488,3.40037091300729e-05,1.160110635146e-05,0.0,0.0,2.33260258267431e-05,4.61294827120849e-05,1.38104741834987e-05,0.0,1.04719997086061e-06,1.27335932484907e-05,0.0,7.45880976620555e-06,0.0,0.0,0.0,0.0,2.88630094238853e-07,1.35502263375654e-06,0.0,1.8697053318951e-05,0.0,0.0,0.0,0.0,2.7063466638496e-06,9.900870487313001e-06,1.71295564273811e-05,0.0,1.67091304733677e-06,0.0,0.0,0.00010083315849406701,0.000246821976995183,0.0,9.973785951725501e-06,0.0,0.0,1.19814037586118e-06,0.0,2.7964859145783198e-05,0.0,0.000149796237797113
4.963201779352497,4.280648220621514,3.987078843097114,"K00370(nitrate_reductase_1,_alpha_subunit)",0.0,0.000104065409111065,8.973739631612149e-05,4.89036993214634e-05,4.52696209111976e-05,8.64516606161795e-05,2.4888046259865197e-05,9.233683358428659e-05,6.800316687970811e-05,5.52148608786316e-05,3.14457968967542e-05,2.65293770725252e-06,8.22055365456255e-06,7.02215289986572e-06,2.0903637712972303e-05,9.67678119298365e-06,7.64956764330717e-06,3.5264292299331705e-05,1.7181565821958803e-05,1.5478576915539402e-05,2.50933824443072e-05,1.02992676805063e-05,3.70860576349094e-05,0.0,7.744230125653909e-06,0.0,7.30391183680907e-06,8.16799747393489e-05,3.14536923116224e-05,8.60938691150934e-07,2.94475793989453e-05,6.83857154953501e-07,1.23520320332805e-06,3.4086051799937e-06,0.0,0.0,0.0,0.0,0.0,1.04015284564111e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1081748380278698e-05,0.0,1.46384657968135e-05,0.0,1.60893285532411e-05,2.1772394392782698e-07,2.47151990957447e-05,0.0,3.57181304305974e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000303505002104954
4.775196271504513,4.238031813017591,4.08517006191656,"K00371(nitrate_reductase_1,_beta_subunit)",0.002,7.51315960883297e-05,5.60744821190227e-05,4.91917296880481e-05,3.3362422349735104e-05,6.70845082873178e-05,1.4938053433968e-05,7.400263036377091e-05,6.315846482300239e-05,5.08205751232887e-05,4.757874491133921e-06,9.58261276352076e-07,7.56566678061417e-06,5.05960732089145e-06,3.0671150171483896e-05,4.8641147986086e-06,7.84023149743891e-06,3.2454977608818894e-05,1.63304731266595e-05,1.55755713296367e-05,2.37837897292895e-05,1.27620437635663e-05,3.39638313794178e-05,0.0,0.0,0.0,1.88618003991905e-05,6.798736103850279e-05,2.73171100707119e-05,0.0,2.94598642191521e-05,0.0,2.76484675553022e-06,4.14984321039534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2285820293065095e-06,0.0,1.5115570205274699e-05,0.0,1.59636318545812e-05,0.0,2.5352837645643302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000303505002104954
4.417343614942737,2.975280675964625,4.09840289268485,K00389(putative_membrane_protein),0.272,3.8618685361174e-05,3.8790380439567205e-05,3.4296998694515803e-05,2.4598197798656398e-05,0.0,8.503993596095821e-06,0.0,4.22119935526747e-06,3.0931189656372e-06,0.0,8.49685055696036e-07,0.0,0.0,2.41843737728897e-05,1.5348323401531799e-06,1.1846173620185199e-06,0.0,5.9601320175177e-06,0.0,0.0,0.0,2.28337212706236e-06,0.0,1.944540741508e-05,0.0,0.0,0.000157681142339959,2.91889199257729e-05,0.0,5.3276047037755995e-06,1.28747230154e-06,0.0,9.80552708981503e-07,0.0,0.0,0.0,0.0,1.26271618182238e-05,4.28752049260793e-06,1.02983117604574e-05,2.7677503784963903e-06,9.37481047696585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40392962832209e-06,0.0,3.5346003926270697e-06,2.37498236491977e-06,0.0,1.54463332097677e-06,0.0,1.8142819912398898e-06,0.0,7.826472866799029e-06,0.0,2.53398058950577e-06,0.0,0.000273446030764075
4.5217610496928975,3.6791212315275588,4.262777167305464,K00494(alkanal_monooxygenase_(FMN-linked)),0.136,4.0125473085764505e-05,4.1728752865071206e-05,3.12841438808207e-05,1.6849086778406e-05,1.68765708738094e-05,7.7823359349523e-06,4.31208837293336e-05,8.41894342286569e-06,3.30659835031321e-06,0.0,2.71017682251729e-06,4.74008505249227e-06,8.88369057374292e-06,4.04851498438176e-05,4.299991326274591e-06,6.810273790050241e-06,0.0,1.62559010653896e-05,0.0,0.0,2.3943044582981e-06,1.4680083056939901e-05,0.000979280144787967,2.86881354992531e-06,0.0,1.27054383502879e-05,9.04784461088377e-05,1.56869699863734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01332855779328e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72349829333777e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018620735218485702
