LS_HE,CD_HE,UC_HE,kegg,over.abundant.health.conf,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD.SRS301865,CD.SRS301866,CD.SRS301867,CD.SRS301868,CD.SRS301869,CD.SRS301870,CD.SRS301871,CD.SRS301872,CD.SRS301873,CD.SRS301874,CD.SRS301875,CD.SRS301876,CD.SRS301877,CD.SRS301878,CD.SRS301879,UC.SRS071964,UC.SRS071970,UC.SRS071978,UC.SRS071981,UC.SRS071982,UC.SRS071988,HE.SRS011061,HE.SRS011084,HE.SRS011134,HE.SRS011239,HE.SRS011271,HE.SRS011302,HE.SRS011405,HE.SRS011452,HE.SRS011529,HE.SRS011586,HE.SRS012273,HE.SRS012902,HE.SRS013158,HE.SRS013215,HE.SRS013687,HE.SRS013951,HE.SRS014235,HE.SRS014923,HE.SRS014979,HE.SRS015065,HE.SRS015217,HE.SRS015578,HE.SRS015663,HE.SRS016018,HE.SRS016095,HE.SRS016335,HE.SRS016495,HE.SRS017103,HE.SRS017433,HE.SRS018427,HE.SRS018656,HE.SRS020328,HE.SRS020869,HE.SRS022713,HE.SRS016585.suspect
0.0,0.0,0.0,K00006(glycerol-3-phosphate_dehydrogenase_(NAD+)),0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3085201442048901e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9004528007958e-06,4.13803262712159e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.35685153448827e-06,7.14273054136471e-08,0.0,0.0,0.0,7.50130159887588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43263672078628e-07,0.0,0.0,6.68548379541878e-07,0.0,0.0,2.05269560081059e-06,7.48401910302275e-07,0.0,0.0
0.0,0.0,0.0,K00007(D-arabinitol_4-dehydrogenase),0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3551018808672806e-06,4.15918709941937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.807908071993591e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.116551278257582,0.0,0.0,K00021(hydroxymethylglutaryl-CoA_reductase_(NADPH)),0.546,0.00010904953851384699,1.9198105996572898e-06,9.58645058116514e-07,1.72366177128352e-05,1.23053609493538e-05,3.46462107872092e-05,1.19685177121758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91223249992516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95201944724151e-06,1.03809452085496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4674397165098565,0.0,0.0,K00022(3-hydroxyacyl-CoA_dehydrogenase),0.506,6.970600571393739e-06,0.00014428331428081298,2.76058549006526e-05,9.28271137250475e-06,1.76198270126846e-05,3.3504883901018e-05,7.246465347330791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006094205145279e-06,0.0,0.0,0.0,0.000151378463359148,0.0,0.00018923550419924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83799298797204e-06,0.0,0.0,0.0,0.0,0.0,7.13124748090573e-06,0.000126947410541639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62089981490852e-06,4.3525153862690905e-06,0.0,0.0,0.0,3.23335769978171e-05,6.73957269641821e-06,2.01106367790497e-05,0.0,0.0
-1.1847171959084757,-4.568311881923884,-4.568311881923884,K00025(malate_dehydrogenase),0.804,0.0,0.0,8.223135758082499e-06,9.086992812216459e-07,2.1149109981118e-05,1.6468660629135098e-05,2.2750522988991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21671714172103e-06,0.0,0.0,9.92653508932236e-06,0.0,0.0,0.0,0.0,8.34741042374876e-05,0.0,4.29488411729392e-05,7.357053252512429e-05,3.63106532655514e-05,1.99972039616082e-05,0.00069940898070981,1.5023364228743601e-05,1.25960949473091e-05,0.000138270950955974,3.2643710819306396e-05,9.01104264616611e-06,7.0505855707005e-05,0.0,3.32734901047527e-05,0.0,0.00039626958938842,8.72695475179511e-06,7.07797504040647e-05,4.0685351213204204e-05,4.92633266876541e-05,0.0,1.4906898510269101e-05,0.0,3.7651969748704795e-05,0.000253204092786774,4.68485338343453e-06,1.93215224038314e-05,1.9895242461358897e-05,5.49299270579262e-05,2.9041244424829804e-05,0.0,0.0002540789852302,0.000246580880043163,8.49888787473663e-05,3.6240499547579204e-05,0.0
-3.8829155717414734,-3.8829155717414734,-3.8829155717414734,K00026(malate_dehydrogenase),0.8059999999999999,0.0,0.0,0.0,6.46138388965646e-07,4.30891179127218e-06,0.0,1.70277243207654e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32834556469946e-06,0.0,0.0,6.3712079989573e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.7839972788956897e-05,0.0,5.78453943881231e-06,5.19817306373164e-06,1.28780118691194e-05,4.0414911636457e-06,9.91693811361966e-06,9.86347335169275e-05,1.8039998347089102e-05,7.85075477275263e-06,3.28902324981184e-05,0.0,1.4477155448839999e-05,0.0,1.2382242411988001e-06,4.99540480702208e-06,3.35395555915043e-05,6.16893465322361e-06,8.26124058763488e-06,0.0,2.0118457453660502e-05,6.04728689013365e-06,1.2539606582500901e-05,0.0,6.45240572372202e-06,7.79388493759752e-06,1.47558916828625e-05,0.0,6.86525874305121e-06,0.0,2.71364997904283e-06,3.4784689100997e-05,2.451508047635e-05,2.54437788688578e-05,2.36796740245927e-06
3.0063360279552858,0.0,0.0,K00028(malate_dehydrogenase_(decarboxylating)),0.7240000000000001,5.92847762354517e-08,6.06232662810379e-07,9.53858820352126e-07,1.00131935313292e-06,4.3428292168742e-06,0.0,1.03860227941543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.244513318428571e-06,0.0,0.0,0.0,0.0,0.0,3.82137502541195e-06,1.18150527644243e-05,2.35633612886353e-06,0.0,0.0,0.0,0.0,0.0,9.723696923345301e-07,1.37854726943598e-06,4.833943706566989e-07,0.0,0.0,0.0,0.0,7.16699280615322e-07,0.0,6.297731100752279e-07,1.7439315045840198e-06,4.3824529954756105e-06,1.53662590549506e-06,0.0,2.45344504030928e-06,0.0,0.0,0.0,1.44321493446248e-06,0.0,0.0,0.0,0.0,2.84344232829066e-06,6.04905255720925e-07,0.0,0.0
-0.6832339345101563,-2.919378581506579,-2.919378581506579,K00035(D-galactose_1-dehydrogenase),0.742,0.0,4.1912239840378106e-07,0.0,1.61135859127455e-07,6.5290286393179e-07,2.18555388643316e-06,0.0,1.90813756385381e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.6551577975595705e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38847957002856e-06,2.67197816398069e-06,3.03511051501436e-06,7.258820194106081e-06,1.18596572646019e-06,0.0,0.0,0.0,0.0,2.75172916775115e-06,6.51075556723973e-06,0.0,0.0,0.0,0.0,2.33500896504088e-06,4.43394196634614e-06,0.0,2.05038140933949e-06,4.48299032495133e-06,0.0,0.0,9.60436432898069e-07,0.0,7.95515824538853e-06,3.41734423116566e-06,1.4874201388296e-06,0.0,0.0,0.0,4.22843219539716e-06,7.45853602987055e-07,7.9412311811439e-07,0.0,0.0
0.0,0.0,0.0,K00037(3-alpha-hydroxysteroid_dehydrogenase),0.728,0.0,0.0,0.0,3.78762907130641e-07,0.0,0.0,3.37561351549585e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64444913412764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3117711369571163,-3.2260685715918633,-3.2260685715918633,K00039(ribitol_2-dehydrogenase),0.526,3.2455634308515303e-06,1.87506464704587e-05,2.1939244685088903e-06,8.587139869628451e-07,9.457763022196151e-06,8.51694504131436e-06,1.08885079475539e-06,3.74426922917769e-06,0.0,0.0,0.0,0.0,0.0,1.2079677265249199e-05,1.02640318105157e-06,6.417577426668769e-07,0.0,0.0,0.0,0.0,0.0,4.2974363182602004e-06,0.000104680638053289,1.0088491780977802e-05,0.0,0.0,0.0,0.0,3.67428065284692e-06,1.7172943534284202e-06,1.2982818880172801e-05,0.0,3.40615490362022e-06,0.0,0.0,0.0,0.0,1.3935154289372e-05,2.47812697588187e-06,0.0,0.0,5.67370995227659e-06,3.88230269501428e-06,0.0,0.0,1.1725891956887599e-05,9.672732072671421e-06,6.99885962310052e-07,0.0,0.0,2.1922477509346803e-06,4.45697596951416e-06,5.41319780105806e-06,9.00034143330788e-06,1.1953214733344602e-06,3.3146721572946602e-06,0.0,1.51219795989531e-06,1.1329416682398301e-06,3.9647088129969605e-05,1.4170071653757502e-05,0.0,0.0
2.466028956836036,0.0,0.0,K00049(glyoxylate_reductase_(NADP+)),0.484,0.0,0.0,4.57784869375844e-07,1.2401683040354799e-06,8.3645662095284e-07,0.0,2.74231665025659e-07,0.0,0.0,0.0,4.039095432933809e-06,2.11430839341723e-06,2.31484289921831e-06,0.0,1.1394008220047701e-06,1.4051290209915601e-05,0.0,1.96344491954272e-05,0.0,6.7075369417879505e-06,0.0,0.0,0.0,0.0,3.94936837012345e-05,0.0,0.0,0.0,2.66815799674517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24796831770524e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7624146712531502e-06,9.032361735613159e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84162593948096e-07,0.0,0.0,0.0,1.2589280430415801e-05,0.0,0.0
0.0,0.0,0.0,K00051(malate_dehydrogenase_(NADP+)),0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67526994094429e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
